ein,name,city,zip,county,county_state,lat,lon,ruling_year,ntee,ntee_major,ntee_major_name,subsector,subsector_name,ntee_code_definition,subsection_code,foundation_code,revenue,income,assets,state
82-5063004,Heroes Homestead,Clayton,99110,Stevens County,"Stevens County, WA",47.9609424218078,-117.592979228144,2019.0,W30,W,Public & Societal Benefit,PSB,Public & Societal Benefit,"Military, Veterans' Organizations",3,16,165000.0,165000.0,1700.0,WA
82-5087445,Bradleys Taekwondo,Chewelah,99109,Stevens County,"Stevens County, WA",48.279249,-117.7260615,2018.0,O53,O,Youth Development,HMS,Human Services,Youth Development - Business,3,16,0.0,0.0,0.0,WA
82-5124218,Colville Main Street,Colville,99114,Stevens County,"Stevens County, WA",48.5435037928521,-117.905470520107,2019.0,S20,S,Community Improvement,PSB,Public & Societal Benefit,"Community, Neighborhood Development",3,15,100383.0,100383.0,48521.0,WA
82-5175421,This Mission,Spokane,99204,Spokane County,"Spokane County, WA",47.645253,-117.426123,2019.0,S19,S,Community Improvement,PSB,Public & Societal Benefit,Support N.E.C.,3,15,373728.0,373728.0,1016909.0,WA
82-5204290,Spokane Chapter Of The Risk And Insurance Management Society,Spokane,99219,Spokane County,"Spokane County, WA",47.62233,-117.50859,2019.0,S41,S,Community Improvement,PSB,Public & Societal Benefit,Chambers of Commerce & Business Leagues,6,0,0.0,0.0,0.0,WA
82-5210912,Elliott Advocacy,Spokane,99203,Spokane County,"Spokane County, WA",47.627487,-117.427023,2018.0,P20,P,Human Services,HMS,Human Services,Human Service Organizations,3,16,113389.0,113389.0,35051.0,WA
82-5250251,Friends Of Harrington Golf & Country Club,Wilbur,99185,Lincoln County,"Lincoln County, WA",47.77218,-118.700019,2018.0,W30,W,Public & Societal Benefit,PSB,Public & Societal Benefit,"Military, Veterans' Organizations",3,15,0.0,0.0,0.0,WA
82-5253081,Kindness For A Cause,Mead,99021,Spokane County,"Spokane County, WA",47.7963703316981,-117.340875979601,2018.0,P58,P,Human Services,HMS,Human Services,Gift Distribution,3,15,0.0,0.0,0.0,WA
82-5279094,Spokane Wrestling Booster Club,Spokane,99217,Spokane County,"Spokane County, WA",47.702853,-117.3521745,2018.0,A12,A,"Arts, Culture & Humanities",ART,Arts & Culture,Fund Raising and/or Fund Distribution,3,15,0.0,0.0,0.0,WA
82-5287260,Monarch Train,Creston,99147,Lincoln County,"Lincoln County, WA",47.827823703532,-118.429314959721,2018.0,O50,O,Youth Development,HMS,Human Services,Youth Development Programs,3,16,0.0,0.0,0.0,WA
82-5351070,A Merry Heart Ministry,Rice,99167,Stevens County,"Stevens County, WA",48.41091,-118.1389905,2023.0,B99,B,Education,EDU,Education,Education N.E.C.,3,15,0.0,0.0,0.0,WA
82-5375579,Machine Intelligence Foundation For Rights And Ethics,Spokane,99208,Spokane County,"Spokane County, WA",47.7280154074384,-117.417279307635,2025.0,R01,R,Civil Rights & Advocacy,PSB,Public & Societal Benefit,Alliance/Advocacy,3,15,0.0,0.0,0.0,WA
82-5528272,Wasba-Org,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,2018.0,K26,K,"Food, Agriculture & Nutrition",HMS,Human Services,Animal Husbandry,3,16,38556.0,80690.0,67809.0,WA
82-6012033,Alpha Gamma Delta Fraternity,Pullman,99163,Whitman County,"Whitman County, WA",46.7257347341162,-117.187187555543,1941.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,0.0,0.0,0.0,WA
83-0371276,Washington State University,Colfax,99111,Whitman County,"Whitman County, WA",46.8829426713802,-117.364572272755,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,15,0.0,0.0,0.0,WA
83-0390990,Kiwani Wambli,Cusick,99119,Pend Oreille County,"Pend Oreille County, WA",48.3613619278568,-117.353525480393,2008.0,D30,D,Animal-Related,ENV,Environment & Animals,"Wildlife Preservation, Protection",3,15,0.0,0.0,0.0,WA
83-0453019,Washington Renaissance Arts & Education Society,Spokane,99201,Spokane County,"Spokane County, WA",47.65815,-117.4208355,2008.0,A80,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Historical Societies, Related Historical Activities",3,15,1056423.0,1056423.0,1783703.0,WA
83-0511803,Knights Of Columbus,Cheney,99004,Spokane County,"Spokane County, WA",47.5147115080797,-117.527490174072,1940.0,X22,X,Religion-Related,REL,Religion,Roman Catholic,8,0,0.0,0.0,0.0,WA
83-0529529,Northport Booster Club,Northport,99157,Stevens County,"Stevens County, WA",48.8527451687305,-117.873727834647,2018.0,N12,N,Recreation & Sports,HMS,Human Services,Fund Raising and Fund Distribution,3,16,0.0,0.0,0.0,WA
83-0550726,Eastern Washington Surf Sc,Spokane,99203,Spokane County,"Spokane County, WA",47.629854,-117.401418,2019.0,N64,N,Recreation & Sports,HMS,Human Services,Soccer,3,16,2232094.0,2232094.0,640935.0,WA
83-0583144,3 Angels Ministry,Chewelah,99109,Stevens County,"Stevens County, WA",48.312306,-117.685881,2018.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,15,0.0,0.0,0.0,WA
83-0613787,Helping Haitians,Spokane Vly,99206,Spokane County,"Spokane County, WA",47.6248431279359,-117.252398629754,2018.0,P99,P,Human Services,HMS,Human Services,Human Services N.E.C.,3,16,0.0,0.0,0.0,WA
83-0614249,Joshua Moore Creative Ministries,Spokane,99228,Spokane County,"Spokane County, WA",47.715948,-117.4254705,2018.0,X81,X,Religion-Related,REL,Religion,"Religious Film, Video",3,16,0.0,0.0,0.0,WA
83-0669099,Tekoa Slippery Gulch,Tekoa,99033,Whitman County,"Whitman County, WA",47.229453,-117.079542,2018.0,S20,S,Community Improvement,PSB,Public & Societal Benefit,"Community, Neighborhood Development",3,16,0.0,0.0,0.0,WA
83-0710679,Pursuit Northwest,Palouse,99161,Whitman County,"Whitman County, WA",46.8354163513276,-117.053461204301,2019.0,X20,X,Religion-Related,REL,Religion,Christianity,3,10,0.0,0.0,0.0,WA
83-0712658,International Association Of Lions Clubs,Cheney,99004,Spokane County,"Spokane County, WA",47.4795202631139,-117.597455421894,1940.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,4,0,0.0,0.0,0.0,WA
83-0781022,Fraternal Order Of Police,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,1952.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,8,0,0.0,0.0,0.0,WA
83-0781689,Blue Collaborative,Spokane,99201,Spokane County,"Spokane County, WA",47.65815,-117.4208355,2018.0,A20,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Arts, Cultural Organizations - Multipurpose",3,15,0.0,0.0,0.0,WA
83-0786832,Last Road Dog,Cheney,99004,Spokane County,"Spokane County, WA",47.523915732183,-117.487194767355,2018.0,D20,D,Animal-Related,ENV,Environment & Animals,Animal Protection and Welfare,3,15,0.0,0.0,0.0,WA
83-0794830,Newport Farmers Market,Newport,99156,Pend Oreille County,"Pend Oreille County, WA",48.260844,-117.146898,2020.0,K11,K,"Food, Agriculture & Nutrition",HMS,Human Services,Single Organization Support,3,4,,8100.0,7375.0,WA
83-0976522,Castaneda Wagner Foundation,Northport,99157,Stevens County,"Stevens County, WA",48.8856598188006,-117.798734336516,2020.0,T20,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Grantmaking Foundations,3,4,,1.0,1.0,WA
83-0979267,Guatemala Commission Of The Catholic Doicese Of Spokane,Spokane,99201,Spokane County,"Spokane County, WA",47.658213,-117.4275855,1946.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,21,,,,WA
83-0981217,Cheney Dog Park,Cheney,99004,Spokane County,"Spokane County, WA",47.5062214504588,-117.573566004559,2020.0,D60,D,Animal-Related,ENV,Environment & Animals,Other Services - Specialty Animals,3,16,0.0,0.0,0.0,WA
83-0981671,Refugee Relief,Spokane Vly,99037,Spokane County,"Spokane County, WA",47.635346682209,-117.210418964453,2019.0,Q33,Q,International Affairs,IFA,International,International Relief,3,15,252286.0,252286.0,36519.0,WA
83-0984491,Riverbend Elementary Ptsa 12 8 20,Spokane Vly,99016,Spokane County,"Spokane County, WA",47.6714582156214,-117.166147491257,2018.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,16,51530.0,74472.0,79828.0,WA
83-1006937,Blasingame Insurance Agency Scholorship Fund,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6590516239252,-117.282826035346,2018.0,B82,B,Education,EDU,Education,"Scholarships, Student Financial Aid Services, Awards",3,4,,339.0,17343.0,WA
83-1064062,United States Esports Association,Spokane,99201,Spokane County,"Spokane County, WA",47.65815,-117.4208355,2018.0,N70,N,Recreation & Sports,HMS,Human Services,Amateur Sports Competitions,3,16,0.0,0.0,0.0,WA
83-1096468,Northwest Community Bail Fund,Spokane,99201,Spokane County,"Spokane County, WA",47.658168,-117.420615,2019.0,I11,I,Crime & Legal-Related,HMS,Human Services,Single Organization Support,3,15,498665.0,498665.0,3999547.0,WA
83-1231357,The Rock Church Of Spokane,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6498251903747,-117.324122201916,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
83-1255212,Chosen To Lead Family Ministries,Spokane,99217,Spokane County,"Spokane County, WA",47.7517387682498,-117.207716382365,2019.0,X20,X,Religion-Related,REL,Religion,Christianity,3,15,76838.0,76838.0,32254.0,WA
83-1369915,Eglise Evangelique Maranatha Jasmin Ministries,Spokane,99202,Spokane County,"Spokane County, WA",47.650005,-117.3936105,2018.0,T50,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,"Philanthropy, Charity, Voluntarism Promotion",3,15,0.0,0.0,0.0,WA
83-1370951,Take A Breath For Schools,Spokane,99201,Spokane County,"Spokane County, WA",47.658168,-117.420615,2019.0,B90,B,Education,EDU,Education,Educational Services and Schools - Other,3,16,0.0,0.0,0.0,WA
83-1414443,Covenant Homes And Resources,Spokane,99207,Spokane County,"Spokane County, WA",47.676546,-117.4093335,2023.0,L40,L,Housing & Shelter,HMS,Human Services,Temporary Housing,3,15,52234.0,52234.0,333794.0,WA
83-1577079,Instar Users Group,Spokane,99202,Spokane County,"Spokane County, WA",47.657421,-117.409356,2019.0,U19,U,Science & Technology,PSB,Public & Societal Benefit,Support N.E.C.,3,16,0.0,0.0,0.0,WA
83-1624371,Chewelah Valley Land,Chewelah,99109,Stevens County,"Stevens County, WA",48.279249,-117.7260615,2018.0,C34,C,Environment,ENV,Environment & Animals,Land Resources Conservation,3,15,4584.0,4584.0,940539.0,WA
83-1738937,Happy Pastures Livestock Rescue,Lacrosse,99143,Whitman County,"Whitman County, WA",46.8001140965649,-117.910740572856,2018.0,D20,D,Animal-Related,ENV,Environment & Animals,Animal Protection and Welfare,3,15,0.0,0.0,0.0,WA
83-1826651,Meter Foundation,Pullman,99163,Whitman County,"Whitman County, WA",46.7507253963908,-117.157576325047,2020.0,T20,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Grantmaking Foundations,3,16,74784.0,74784.0,87807.0,WA
83-1863380,Cougar Aquatics,Pullman,99163,Whitman County,"Whitman County, WA",46.735047,-117.1746405,2023.0,N67,N,Recreation & Sports,HMS,Human Services,Swimming & Other Water Recreation,3,16,192400.0,192400.0,89517.0,WA
83-1889216,Lane K Brown Foundation,Pullman,99163,Whitman County,"Whitman County, WA",46.735047,-117.1746405,2019.0,P20,P,Human Services,HMS,Human Services,Human Service Organizations,3,16,0.0,0.0,0.0,WA
83-1936497,Scammell Foundation,Spokane,99223,Spokane County,"Spokane County, WA",47.606193,-117.398853,2019.0,T22,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Independent Foundations,3,4,,5721.0,210603.0,WA
83-1942771,Deer Meadows Seven Bays Fire Fighters Auxiliary,Seven Bays,99122,Lincoln County,"Lincoln County, WA",47.8344907677395,-118.346253977159,2018.0,M12,M,Public Safety & Disaster Relief,HMS,Human Services,Fund Raising and Fund Distribution,3,16,0.0,0.0,0.0,WA
83-1946487,Safecall-Patient Advocacy Foundation,Spokane Vly,99216,Spokane County,"Spokane County, WA",47.7070178731606,-117.212645465058,2022.0,E99,E,Health Care,HEL,Health,Health - General and Rehabilitative N.E.C.,3,4,,1.0,1.0,WA
83-2046498,Tops Club,Spokane,99208,Spokane County,"Spokane County, WA",47.7729012183914,-117.418352534249,2008.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
83-2138955,Health Equity Circle,Deer Park,99006,Spokane County,"Spokane County, WA",47.9390552475333,-117.520186442409,2019.0,W70,W,Public & Societal Benefit,PSB,Public & Societal Benefit,Leadership Development,3,16,0.0,0.0,0.0,WA
83-2160752,Giving Back Spokane,Spokane,99223,Spokane County,"Spokane County, WA",47.6044839322811,-117.368449846182,2018.0,P60,P,Human Services,HMS,Human Services,Emergency Assistance,3,15,365558.0,398851.0,102151.0,WA
83-2183070,Jc International,Spokane,99208,Spokane County,"Spokane County, WA",47.742525,-117.4947345,2018.0,X21,X,Religion-Related,REL,Religion,Protestant,3,15,0.0,0.0,0.0,WA
83-2260207,Deer Park High School Basketball Booster,Deer Park,99006,Spokane County,"Spokane County, WA",47.952918,-117.4689585,2018.0,B12,B,Education,EDU,Education,Fund Raising and/or Fund Distribution,3,15,0.0,0.0,0.0,WA
83-2374280,Whitman Elementary Pto,Spokane,99207,Spokane County,"Spokane County, WA",47.706966,-117.3865005,2018.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,15,0.0,0.0,0.0,WA
83-2414386,Vytal Movement Dance,Spokane,99201,Spokane County,"Spokane County, WA",47.656908,-117.420876,2022.0,A62,A,"Arts, Culture & Humanities",ART,Arts & Culture,Dance,3,16,0.0,0.0,0.0,WA
83-2464309,Mia Mujeres In Action,Spokane,99207,Spokane County,"Spokane County, WA",47.707686,-117.405297,2019.0,P43,P,Human Services,HMS,Human Services,Family Violence Shelters,3,16,1768598.0,1806135.0,1176428.0,WA
83-2652406,Lumen Public School,Spokane,99201,Spokane County,"Spokane County, WA",47.658195,-117.422919,2019.0,INVALID,I,Crime & Legal-Related,UNU,Unclassified,UNDEFINED,3,11,2574209.0,2581172.0,8410637.0,WA
83-2683983,Oldies Preservation Society,Spokane,99208,Spokane County,"Spokane County, WA",47.7907367935252,-117.393769482515,2022.0,A68,A,"Arts, Culture & Humanities",ART,Arts & Culture,Music,3,15,72400.0,72400.0,21839.0,WA
83-2710372,Northport Community Health Association,Colville,99114,Stevens County,"Stevens County, WA",48.9837627578041,-117.573423243147,2019.0,W12,W,Public & Societal Benefit,PSB,Public & Societal Benefit,Fund Raising and Fund Distribution,3,16,0.0,0.0,0.0,WA
83-2723523,Dahm Family Foundation,Spokane Vly,99216,Spokane County,"Spokane County, WA",47.6737968636969,-117.233292939495,2022.0,T22,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Independent Foundations,3,3,,95231.0,131000.0,WA
83-2785903,Edward & Marianne Fischer Foundation,Spokane,99201,Spokane County,"Spokane County, WA",47.665737,-117.4135815,2019.0,T20,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Private Grantmaking Foundations,3,4,,186712.0,368589.0,WA
83-2926862,Filipino-American Northwest Association,Spokane Vly,99206,Spokane County,"Spokane County, WA",47.6590912281436,-117.261386865572,2022.0,A20,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Arts, Cultural Organizations - Multipurpose",3,15,122387.0,122387.0,19894.0,WA
83-3050829,Lauren Mccluskey Foundation,Pullman,99163,Whitman County,"Whitman County, WA",46.717473590657,-117.164976013532,2019.0,P12,P,Human Services,HMS,Human Services,Fund Raising and Fund Distribution,3,15,362525.0,362525.0,2844048.0,WA
83-3105544,Great Northwest Christian Camps,Greenacres,99016,Spokane County,"Spokane County, WA",47.6457174135839,-117.150529290727,2022.0,X20,X,Religion-Related,REL,Religion,Christianity,3,16,48583.0,48583.0,319358.0,WA
83-3170513,Cheney Blackhawk Booster Club,Cheney,99004,Spokane County,"Spokane County, WA",47.4997014574123,-117.5851395,2021.0,O12,O,Youth Development,HMS,Human Services,Fund Raising and Fund Distribution,3,16,40434.0,59278.0,69371.0,WA
83-3181732,Strides For Strong Bones,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,2019.0,E70,E,Health Care,HEL,Health,Public Health Program (Includes General Health and Wellness Promotion Services),3,16,0.0,0.0,0.0,WA
83-3211725,North Idaho Repeater Group,Newman Lake,99025,Spokane County,"Spokane County, WA",47.7133748381903,-117.041775974234,2019.0,M20,M,Public Safety & Disaster Relief,HMS,Human Services,Disaster Preparedness and Relief Services,3,4,,1874.0,1191.0,WA
83-3246001,Mental Health Solutions,Spokane,99210,Spokane County,"Spokane County, WA",47.657997,-117.4253985,2019.0,F80,F,Mental Health & Crisis Intervention,HEL,Health,Mental Health Association,3,15,0.0,0.0,0.0,WA
83-3272171,Millwood Impact,Spokane,99212,Spokane County,"Spokane County, WA",47.6868880280167,-117.285067173466,2019.0,B90,B,Education,EDU,Education,Educational Services and Schools - Other,3,15,373348.0,373348.0,168542.0,WA
83-3322721,Spokane Hindu Temple & Cultural Center,Spokane Valley,99206,Spokane County,"Spokane County, WA",47.67966335002,-117.25349948693,2020.0,X70,X,Religion-Related,REL,Religion,Hinduism,3,10,0.0,0.0,0.0,WA
83-3449273,Imagine Jazz,Spokane,99205,Spokane County,"Spokane County, WA",47.679669,-117.434727,2019.0,A68,A,"Arts, Culture & Humanities",ART,Arts & Culture,Music,3,16,0.0,0.0,0.0,WA
83-3462660,Pakistani Women In Computing,Pullman,99163,Whitman County,"Whitman County, WA",46.7500673505396,-117.182885413382,2020.0,U41,U,Science & Technology,PSB,Public & Societal Benefit,Computer Science,3,15,0.0,0.0,0.0,WA
83-3463867,Inland Northwest Data Professionals Association,Spokane,99202,Spokane County,"Spokane County, WA",47.644398,-117.3831435,2019.0,S41,S,Community Improvement,PSB,Public & Societal Benefit,Chambers of Commerce & Business Leagues,6,0,0.0,0.0,0.0,WA
83-3502629,Downtown Spokane Community Investment Group,Spokane,99201,Spokane County,"Spokane County, WA",47.658231,-117.4244715,2019.0,S11,S,Community Improvement,PSB,Public & Societal Benefit,Single Organization Support,3,21,0.0,0.0,704.0,WA
83-3519506,Psi Chi The International Honor Society In Psychology,Pullman,99164,Whitman County,"Whitman County, WA",46.729953,-117.157788,1957.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
83-3572781,Spectrum Singers,Spokane,99205,Spokane County,"Spokane County, WA",47.716434,-117.438966,2019.0,A6B,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Singing, Choral",3,16,0.0,0.0,0.0,WA
83-3634581,Branches,Newman Lake,99025,Spokane County,"Spokane County, WA",47.7748152035024,-117.085499027728,2020.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,16,0.0,0.0,0.0,WA
83-3637055,Hust Alumni Association Of Seattle,Spokane,99201,Spokane County,"Spokane County, WA",47.65815,-117.4208355,2019.0,B03,B,Education,EDU,Education,"Professional Societies, Associations",3,16,0.0,0.0,0.0,WA
83-3637679,Eagle River Ministries,Spokane,99208,Spokane County,"Spokane County, WA",47.737872,-117.490194,1999.0,X20,X,Religion-Related,REL,Religion,Christianity,3,10,,,,WA
83-3654542,Ione Events & Beautification,Ione,99139,Pend Oreille County,"Pend Oreille County, WA",48.72384,-117.406458,2023.0,S81,S,Community Improvement,PSB,Public & Societal Benefit,Women's Service Clubs,3,15,0.0,0.0,0.0,WA
